datetime,P,G_i,Gb_i,Gd_i,Gr_i,H_sun,T2m,WS10m,RH,SP,WD10m,data_quality,hour,hour_sin,hour_cos,month,month_sin,month_cos,day_of_year,doy_sin,doy_cos,is_daytime,is_peak_hours
2019-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,7.89,1.93,25.49,98320.0,31.0,0,0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.67,7.47,2.07,27.7,98290.0,33.0,0,1,0.25881904510252074,0.9659258262890683,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 02:00:00+00:00,152.22,201.23,150.89,49.29,1.05,6.33,7.28,2.28,29.56,98270.0,34.0,0,2,0.49999999999999994,0.8660254037844387,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,1,0
2019-01-01 03:00:00+00:00,393.96,474.19,374.65,95.92,3.62,17.44,9.37,1.45,31.13,98240.0,35.0,0,3,0.7071067811865475,0.7071067811865476,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,1,0
2019-01-01 04:00:00+00:00,567.76,710.86,587.61,117.17,6.08,27.18,15.32,1.1,32.09,98240.0,39.0,0,4,0.8660254037844386,0.5000000000000001,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,1,0
2019-01-01 05:00:00+00:00,673.46,881.0699999999999,744.43,128.7,7.94,34.8,19.72,1.03,33.18,98260.0,40.0,0,5,0.9659258262890683,0.25881904510252074,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,1,1
2019-01-01 06:00:00+00:00,722.15,968.46,825.54,134.0,8.92,39.33,22.59,1.17,33.95,98300.0,43.0,0,6,1.0,6.123233995736766e-17,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,1,1
2019-01-01 07:00:00+00:00,720.67,967.06,818.57,139.54,8.95,39.91,24.36,1.59,30.04,98350.0,34.0,0,7,0.9659258262890683,-0.25881904510252063,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,1,1
2019-01-01 08:00:00+00:00,679.9,907.51,769.09,130.17,8.25,36.41,25.26,1.66,21.33,98420.0,30.0,0,8,0.8660254037844387,-0.49999999999999983,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,1,1
2019-01-01 09:00:00+00:00,576.24,758.52,631.88,120.03,6.61,29.55,25.74,1.52,16.91,98460.0,27.0,0,9,0.7071067811865476,-0.7071067811865475,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,1,1
2019-01-01 10:00:00+00:00,415.51,539.4899999999999,433.08,102.11,4.3,20.31,25.83,1.59,12.01,98430.0,26.0,0,10,0.49999999999999994,-0.8660254037844387,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,1,0
2019-01-01 11:00:00+00:00,196.22,268.37,200.86,65.82,1.69,9.52,25.43,1.52,8.3,98300.0,27.0,0,11,0.258819045102521,-0.9659258262890682,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,1,0
2019-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.26,24.12,1.45,7.44,98180.0,27.0,0,12,1.2246467991473532e-16,-1.0,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,21.64,1.93,7.12,98070.0,27.0,0,13,-0.2588190451025208,-0.9659258262890683,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,19.16,2.21,7.18,98000.0,29.0,0,14,-0.4999999999999998,-0.8660254037844388,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.23,2.41,7.41,97970.0,29.0,0,15,-0.7071067811865471,-0.7071067811865479,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.8,2.41,9.88,97990.0,28.0,0,16,-0.8660254037844384,-0.5000000000000004,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.63,2.34,10.6,98040.0,28.0,0,17,-0.9659258262890683,-0.25881904510252063,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.58,2.14,11.42,98090.0,28.0,0,18,-1.0,-1.8369701987210297e-16,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,12.63,2.0,12.25,98120.0,32.0,0,19,-0.9659258262890684,0.2588190451025203,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.79,1.93,12.95,98130.0,34.0,0,20,-0.8660254037844386,0.5000000000000001,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.43,1.59,13.49,98120.0,36.0,0,21,-0.7071067811865477,0.7071067811865474,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.16,1.52,14.28,98110.0,35.0,0,22,-0.5000000000000004,0.8660254037844384,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.27,1.66,15.05,98100.0,34.0,0,23,-0.25881904510252157,0.9659258262890681,1,0.49999999999999994,0.8660254037844387,1,0.017213356155834685,0.9998518392091162,0,0
2019-01-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.29,1.86,15.9,98120.0,35.0,0,0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-5.72,8.81,1.93,16.73,98120.0,39.0,0,1,0.25881904510252074,0.9659258262890683,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 02:00:00+00:00,148.26,198.09,148.52,48.53,1.04,6.29,8.65,1.79,17.94,98100.0,43.0,0,2,0.49999999999999994,0.8660254037844387,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,1,0
2019-01-02 03:00:00+00:00,386.1,471.36,372.1,95.65,3.61,17.42,11.38,0.97,18.99,98070.0,47.0,0,3,0.7071067811865475,0.7071067811865476,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,1,0
2019-01-02 04:00:00+00:00,562.42,710.1200000000001,586.83,117.21,6.08,27.18,16.16,0.83,20.02,98070.0,51.0,0,4,0.8660254037844386,0.5000000000000001,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,1,0
2019-01-02 05:00:00+00:00,677.82,882.59,745.5,129.13,7.96,34.83,20.26,1.45,20.86,98100.0,52.0,0,5,0.9659258262890683,0.25881904510252074,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,1,1
2019-01-02 06:00:00+00:00,743.4,978.67,834.68,134.97,9.02,39.39,22.38,2.21,21.41,98160.0,49.0,0,6,1.0,6.123233995736766e-17,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,1,1
2019-01-02 07:00:00+00:00,746.39,991.22,846.46,135.6,9.16,40.0,23.55,2.14,21.09,98260.0,51.0,0,7,0.9659258262890683,-0.25881904510252063,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,1,1
2019-01-02 08:00:00+00:00,698.12,919.22,779.7,131.16,8.36,36.53,24.4,2.34,18.33,98360.0,46.0,0,8,0.8660254037844387,-0.49999999999999983,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,1,1
2019-01-02 09:00:00+00:00,593.7,767.97,640.36,120.9,6.71,29.68,24.88,2.62,15.3,98430.0,40.0,0,9,0.7071067811865476,-0.7071067811865475,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,1,1
2019-01-02 10:00:00+00:00,427.42,546.87,439.48,103.02,4.37,20.45,24.89,2.76,15.16,98390.0,32.0,0,10,0.49999999999999994,-0.8660254037844387,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,1,0
2019-01-02 11:00:00+00:00,202.88,274.05,205.16,67.15,1.74,9.66,24.34,2.69,17.17,98280.0,29.0,0,11,0.258819045102521,-0.9659258262890682,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,1,0
2019-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.13,22.62,2.21,16.23,98180.0,25.0,0,12,1.2246467991473532e-16,-1.0,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,19.91,2.76,15.22,98100.0,27.0,0,13,-0.2588190451025208,-0.9659258262890683,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.77,2.69,14.77,98070.0,32.0,0,14,-0.4999999999999998,-0.8660254037844388,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.34,2.69,15.15,98090.0,37.0,0,15,-0.7071067811865471,-0.7071067811865479,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.22,2.76,19.33,98160.0,41.0,0,16,-0.8660254037844384,-0.5000000000000004,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.27,2.76,25.32,98230.0,44.0,0,17,-0.9659258262890683,-0.25881904510252063,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.42,2.76,28.32,98310.0,46.0,0,18,-1.0,-1.8369701987210297e-16,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,12.62,2.55,30.91,98370.0,51.0,0,19,-0.9659258262890684,0.2588190451025203,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.92,2.62,33.12,98380.0,52.0,0,20,-0.8660254037844386,0.5000000000000001,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.28,2.55,34.87,98350.0,54.0,0,21,-0.7071067811865477,0.7071067811865474,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.68,2.55,36.5,98330.0,58.0,0,22,-0.5000000000000004,0.8660254037844384,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-02 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.16,2.55,38.0,98330.0,60.0,0,23,-0.25881904510252157,0.9659258262890681,1,0.49999999999999994,0.8660254037844387,2,0.03442161162274574,0.9994074007397048,0,0
2019-01-03 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.74,2.48,39.17,98360.0,63.0,0,0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.42,2.34,40.77,98380.0,67.0,0,1,0.25881904510252074,0.9659258262890683,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 02:00:00+00:00,128.08,173.39,120.2,52.21,0.98,6.25,9.18,2.14,42.86,98380.0,69.0,0,2,0.49999999999999994,0.8660254037844387,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,1,0
2019-01-03 03:00:00+00:00,364.05,439.61999999999995,324.71,111.45,3.46,17.4,10.17,1.52,44.78,98360.0,64.0,0,3,0.7071067811865475,0.7071067811865476,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,1,0
2019-01-03 04:00:00+00:00,569.12,706.9000000000001,583.72,117.11,6.07,27.19,15.16,1.59,46.43,98380.0,61.0,0,4,0.8660254037844386,0.5000000000000001,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,1,0
2019-01-03 05:00:00+00:00,685.43,879.2900000000001,741.89,129.46,7.94,34.87,18.94,1.93,47.65,98420.0,62.0,0,5,0.9659258262890683,0.25881904510252074,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,1,1
2019-01-03 06:00:00+00:00,744.46,976.64,832.6,135.02,9.02,39.46,21.29,2.07,48.52,98460.0,62.0,0,6,1.0,6.123233995736766e-17,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,1,1
2019-01-03 07:00:00+00:00,740.03,989.39,844.91,135.32,9.16,40.11,22.17,1.38,43.93,98530.0,68.0,0,7,0.9659258262890683,-0.25881904510252063,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,1,1
2019-01-03 08:00:00+00:00,689.25,917.25,778.32,130.57,8.36,36.66,23.14,1.31,33.49,98620.0,66.0,0,8,0.8660254037844387,-0.49999999999999983,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,1,1
2019-01-03 09:00:00+00:00,589.89,765.59,638.53,120.36,6.7,29.82,23.73,1.86,27.33,98670.0,67.0,0,9,0.7071067811865476,-0.7071067811865475,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,1,1
2019-01-03 10:00:00+00:00,426.39,544.98,438.22,102.39,4.37,20.59,23.7,2.14,20.33,98650.0,64.0,0,10,0.49999999999999994,-0.8660254037844387,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,1,0
2019-01-03 11:00:00+00:00,203.64,273.55,205.13,66.67,1.75,9.79,23.16,2.48,16.05,98540.0,61.0,0,11,0.258819045102521,-0.9659258262890682,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,1,0
2019-01-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-2.0,21.42,2.28,13.57,98430.0,46.0,0,12,1.2246467991473532e-16,-1.0,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,18.67,2.76,12.01,98330.0,42.0,0,13,-0.2588190451025208,-0.9659258262890683,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.81,2.69,11.58,98270.0,43.0,0,14,-0.4999999999999998,-0.8660254037844388,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.57,2.62,12.22,98250.0,47.0,0,15,-0.7071067811865471,-0.7071067811865479,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,14.49,2.62,15.62,98250.0,56.0,0,16,-0.8660254037844384,-0.5000000000000004,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,13.59,2.62,19.05,98270.0,69.0,0,17,-0.9659258262890683,-0.25881904510252063,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,12.78,2.69,21.86,98320.0,79.0,0,18,-1.0,-1.8369701987210297e-16,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,12.26,2.55,24.4,98360.0,111.0,0,19,-0.9659258262890684,0.2588190451025203,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.57,2.48,26.71,98390.0,110.0,0,20,-0.8660254037844386,0.5000000000000001,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.93,2.41,27.56,98380.0,110.0,0,21,-0.7071067811865477,0.7071067811865474,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.38,2.41,28.43,98320.0,107.0,0,22,-0.5000000000000004,0.8660254037844384,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.98,2.41,30.4,98270.0,109.0,0,23,-0.25881904510252157,0.9659258262890681,1,0.49999999999999994,0.8660254037844387,3,0.051619667223253764,0.998666816288476,0,0
2019-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.66,2.41,32.71,98270.0,115.0,0,0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.37,2.41,35.43,98270.0,118.0,0,1,0.25881904510252074,0.9659258262890683,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 02:00:00+00:00,142.51,191.59,144.08,46.51,1.0,6.22,9.1,2.41,37.44,98240.0,120.0,0,2,0.49999999999999994,0.8660254037844387,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,1,0
2019-01-04 03:00:00+00:00,376.93,454.63,352.92,98.2,3.51,17.39,10.71,2.0,38.71,98220.0,125.0,0,3,0.7071067811865475,0.7071067811865476,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,1,0
2019-01-04 04:00:00+00:00,553.53,682.22,542.95,133.35,5.92,27.2,15.47,2.21,40.84,98240.0,143.0,0,4,0.8660254037844386,0.5000000000000001,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,1,0
2019-01-04 05:00:00+00:00,662.04,842.52,669.8,165.01,7.71,34.91,19.38,2.41,43.56,98270.0,209.0,0,5,0.9659258262890683,0.25881904510252074,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,1,1
2019-01-04 06:00:00+00:00,647.61,836.2,575.61,252.49,8.1,39.54,22.11,2.48,44.87,98310.0,284.0,0,6,1.0,6.123233995736766e-17,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,1,1
2019-01-04 07:00:00+00:00,675.7,882.02,626.43,247.11,8.48,40.22,23.27,2.48,41.65,98380.0,329.0,0,7,0.9659258262890683,-0.25881904510252063,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,1,1
2019-01-04 08:00:00+00:00,561.12,729.71,441.9,280.57,7.24,36.79,24.49,2.07,36.74,98460.0,335.0,0,8,0.8660254037844387,-0.49999999999999983,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,1,1
2019-01-04 09:00:00+00:00,410.92,530.47,276.67,248.43,5.37,29.96,25.07,1.66,31.71,98490.0,336.0,0,9,0.7071067811865476,-0.7071067811865475,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,1,1
2019-01-04 10:00:00+00:00,207.26,272.84,100.27,169.61,2.96,20.73,25.19,1.59,22.9,98430.0,338.0,0,10,0.49999999999999994,-0.8660254037844387,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,1,0
2019-01-04 11:00:00+00:00,58.26,90.38,20.65,68.68,1.05,9.94,24.83,1.24,16.72,98320.0,343.0,0,11,0.258819045102521,-0.9659258262890682,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,1,0
2019-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-1.86,23.72,0.41,14.6,98200.0,349.0,0,12,1.2246467991473532e-16,-1.0,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,22.13,0.07,13.54,98100.0,358.0,0,13,-0.2588190451025208,-0.9659258262890683,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.21,13.29,98020.0,9.0,0,14,-0.4999999999999998,-0.8660254037844388,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,19.14,0.48,15.04,97960.0,17.0,0,15,-0.7071067811865471,-0.7071067811865479,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.83,0.55,15.39,97930.0,23.0,0,16,-0.8660254037844384,-0.5000000000000004,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,15.86,1.03,16.85,97940.0,28.0,0,17,-0.9659258262890683,-0.25881904510252063,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,12.83,1.86,18.46,97980.0,34.0,0,18,-1.0,-1.8369701987210297e-16,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.99,2.07,20.2,98000.0,30.0,0,19,-0.9659258262890684,0.2588190451025203,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.64,2.41,21.85,98050.0,36.0,0,20,-0.8660254037844386,0.5000000000000001,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.46,2.48,23.34,98060.0,42.0,0,21,-0.7071067811865477,0.7071067811865474,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,11.27,2.48,24.94,98050.0,45.0,0,22,-0.5000000000000004,0.8660254037844384,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.95,2.34,26.87,98020.0,48.0,0,23,-0.25881904510252157,0.9659258262890681,1,0.49999999999999994,0.8660254037844387,4,0.06880242680231986,0.9976303053065857,0,0
2019-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.55,2.34,28.67,98000.0,47.0,0,0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,0,0
2019-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.19,2.34,29.86,97980.0,35.0,0,1,0.25881904510252074,0.9659258262890683,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,0,0
2019-01-05 02:00:00+00:00,138.69,187.82,140.77,46.06,0.99,6.2,9.93,2.34,30.59,97940.0,9.0,0,2,0.49999999999999994,0.8660254037844387,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,1,0
2019-01-05 03:00:00+00:00,375.26,454.8,357.86,93.44,3.5,17.38,11.5,1.86,31.2,97900.0,351.0,0,3,0.7071067811865475,0.7071067811865476,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,1,0
2019-01-05 04:00:00+00:00,555.88,692.05,570.81,115.28,5.96,27.22,16.86,1.93,31.86,97900.0,354.0,0,4,0.8660254037844386,0.5000000000000001,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,1,0
2019-01-05 05:00:00+00:00,670.59,865.01,729.8,127.37,7.84,34.96,20.87,2.07,32.52,97940.0,355.0,0,5,0.9659258262890683,0.25881904510252074,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,1,1
2019-01-05 06:00:00+00:00,729.21,961.57,819.24,133.42,8.91,39.63,23.42,2.28,33.27,98000.0,355.0,0,6,1.0,6.123233995736766e-17,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,1,1
2019-01-05 07:00:00+00:00,731.18,975.38,831.92,134.4,9.06,40.34,24.68,2.07,30.77,98090.0,337.0,0,7,0.9659258262890683,-0.25881904510252063,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,1,1
2019-01-05 08:00:00+00:00,684.62,905.97,767.71,129.97,8.29,36.93,25.37,2.21,23.63,98150.0,321.0,0,8,0.8660254037844387,-0.49999999999999983,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,1,1
2019-01-05 09:00:00+00:00,582.62,757.3499999999999,630.63,120.05,6.67,30.1,25.66,2.41,19.58,98190.0,318.0,0,9,0.7071067811865476,-0.7071067811865475,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,1,1
2019-01-05 10:00:00+00:00,420.43,540.2,433.61,102.22,4.37,20.88,25.59,2.55,15.96,98140.0,319.0,0,10,0.49999999999999994,-0.8660254037844387,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,1,0
2019-01-05 11:00:00+00:00,201.68,273.08,204.21,67.09,1.78,10.08,25.05,2.48,15.5,98040.0,324.0,0,11,0.258819045102521,-0.9659258262890682,1,0.49999999999999994,0.8660254037844387,5,0.08596479873744647,0.9962981749346078,1,0
